City_ID,City,Lat,Lng,Max Temp,Current Description,Humidity,Cloudiness,Wind Speed,Country
451,Broken Hill,-31.95,141.4333,74.68,overcast clouds,50,95,18.7,AU
452,Siocon,7.7061,122.1353,86.05,overcast clouds,69,97,3.29,PH
453,Gat,31.61,34.7642,61.39,clear sky,73,1,3.67,IL
454,Beckley,37.7782,-81.1882,46.81,clear sky,62,7,5.01,US
455,Acarau,-2.8856,-40.12,77.47,overcast clouds,81,99,10.42,BR
456,Fernie,49.5,-115.0687,14.2,few clouds,97,24,4.97,CA
457,Verkhnevilyuysk,63.4453,120.3167,20.35,overcast clouds,92,100,7.67,RU
458,Hervey Bay,-25.2986,152.8535,72.54,overcast clouds,56,86,17.65,AU
459,Plettenberg Bay,-34.0527,23.3716,60.6,broken clouds,78,81,9.53,ZA
460,Galveston,29.3669,-94.9669,73.99,clear sky,92,4,1.01,US
461,Wajir,1.7471,40.0573,79.56,overcast clouds,70,96,14.54,KE
462,Rodrigues Alves,-7.738,-72.6509,75.94,scattered clouds,70,42,2.37,BR
463,Geraldton,-28.7667,114.6,73.81,scattered clouds,53,40,13.8,AU
464,Ponta Delgada,37.7333,-25.6667,70.5,broken clouds,94,75,17.27,PT
465,Mbaiki,3.8678,17.9892,70.45,overcast clouds,97,100,0.76,CF
466,Ekibastuz,51.6667,75.3667,29.71,overcast clouds,76,100,17.76,KZ
467,Krasnyy Chikoy,50.3643,108.7512,31.06,light snow,87,100,5.5,RU
468,Koslan,63.4564,48.8989,32.88,light snow,99,100,4.43,RU
469,Fort William,56.8165,-5.1121,56.3,moderate rain,86,100,14.12,GB
470,Pak Thong Chai,14.7226,102.0251,86.25,overcast clouds,62,90,10.65,TH
471,Homer,59.6425,-151.5483,35.8,overcast clouds,84,98,8.01,US
472,Tupiza,-21.45,-65.7167,53.13,clear sky,28,0,4.12,BO
473,Atasu,48.6814,71.6433,28.15,overcast clouds,87,98,10.65,KZ
474,At-Bashi,41.1702,75.8106,24.49,clear sky,36,2,1.28,KG
475,Asifabad,19.3667,79.2833,78.31,clear sky,52,7,8.25,IN
476,Felanitx,39.4696,3.1483,65.95,broken clouds,84,73,12.33,ES
477,Asosa,10.0667,34.5333,62.24,few clouds,58,24,4.9,ET
478,La Asuncion,11.0333,-63.8628,80.33,overcast clouds,94,100,3.44,VE
479,Jibuti,11.5,42.5,76.28,scattered clouds,71,38,18.1,DJ
480,Matamoros,25.5333,-103.25,73.11,clear sky,41,0,2.93,MX
481,Viedma,-40.8135,-62.9967,68.52,moderate rain,37,96,9.75,AR
482,Camana,-16.6228,-72.7111,64.17,clear sky,88,6,6.71,PE
483,Walvis Bay,-22.9575,14.5053,58.08,overcast clouds,94,100,5.75,NA
484,Laurel,39.0993,-76.8483,49.44,clear sky,83,0,0.0,US
485,Quiroga,19.6667,-101.5333,52.9,clear sky,57,0,2.53,MX
486,Farah,32.5,62.5,59.22,clear sky,36,0,1.01,AF
487,Bulgan,48.8125,103.5347,34.47,overcast clouds,56,98,1.34,MN
488,Basco,20.4487,121.9702,80.8,few clouds,82,20,13.31,PH
489,Hirna,9.2167,41.1,64.87,broken clouds,70,74,3.0,ET
490,Navahrudak,53.6,25.8333,41.47,overcast clouds,90,100,7.96,BY
491,Chapais,49.7834,-74.8492,33.58,light snow,84,100,9.84,CA
492,Vanimo,-2.6741,141.3028,82.26,overcast clouds,84,90,8.77,PG
493,Ewa Beach,21.3156,-158.0072,77.99,clear sky,65,0,15.99,US
494,Timmins,48.4669,-81.3331,42.62,light rain,93,100,5.75,CA
495,Yangshe,31.8899,120.6052,75.02,clear sky,56,10,4.32,CN
496,Balykshi,47.0667,51.8667,35.6,mist,87,75,8.95,KZ
497,Dalvik,65.9702,-18.5286,39.13,overcast clouds,100,100,11.25,IS
498,Seoul,37.5683,126.9778,63.97,haze,55,0,5.75,KR
499,Shchebetovka,44.9333,35.15,46.44,scattered clouds,89,28,7.2,UA
500,Zhigalovo,54.8097,105.1578,26.29,overcast clouds,74,91,5.97,RU
501,Matara,5.9485,80.5353,82.85,overcast clouds,67,92,2.98,LK
502,Hurghada,27.2574,33.8129,68.04,clear sky,49,0,9.22,EG
503,Kloulklubed,7.0419,134.2556,82.9,overcast clouds,77,98,12.62,PW
504,Chico,39.7285,-121.8375,46.67,few clouds,94,14,4.97,US
505,Tarnogskiy Gorodok,60.4997,43.5761,41.07,overcast clouds,99,100,6.31,RU
506,Revda,56.801,59.9303,32.88,light snow,97,100,7.94,RU
507,Kopervik,59.2835,5.3067,51.94,few clouds,82,20,17.27,NO
508,Haapiti,-17.5667,-149.8667,78.53,light rain,80,44,11.79,PF
509,Havoysund,70.9963,24.6622,35.83,few clouds,82,14,12.48,NO
510,Rocha,-34.4833,-54.3333,53.47,broken clouds,98,59,5.91,UY
511,Norman Wells,65.282,-126.8329,10.44,few clouds,85,20,5.75,CA
512,Kalmunai,7.4167,81.8167,76.69,overcast clouds,84,100,9.55,LK
513,Christiansburg,37.1298,-80.4089,45.66,broken clouds,87,75,0.0,US
514,Hyeres,43.1167,6.1167,57.69,clear sky,83,0,3.44,FR
515,Laguna,38.421,-121.4238,49.05,clear sky,85,0,3.44,US
516,Mayskiy,47.6931,40.1025,44.01,overcast clouds,83,100,6.73,RU
517,Belle Glade,26.6845,-80.6676,74.01,overcast clouds,95,100,22.15,US
518,Ojinaga,29.5667,-104.4167,74.35,clear sky,53,0,6.91,MX
519,Dunhua,43.3725,128.2425,49.05,broken clouds,59,56,2.93,CN
520,Taywarah,33.35,64.4167,39.67,clear sky,54,7,1.81,AF
521,Half Moon Bay,37.4636,-122.4286,52.86,scattered clouds,85,40,0.0,US
522,Jalu,29.0331,21.5482,59.14,clear sky,67,0,6.89,LY
523,Krasnokholm,51.5979,54.1567,29.93,overcast clouds,90,90,9.22,RU
524,Itaqui,-29.1253,-56.5531,61.83,scattered clouds,68,50,11.41,BR
525,Glenwood Springs,39.5505,-107.3248,32.34,overcast clouds,93,100,11.5,US
526,Palermo,37.8167,13.5833,61.92,broken clouds,86,63,3.31,IT
527,Praia,14.9215,-23.5087,75.74,broken clouds,78,75,12.66,CV
528,Goderich,43.7501,-81.7165,61.12,scattered clouds,31,42,14.97,CA
529,Lubango,-14.9172,13.4925,58.96,broken clouds,60,75,2.15,AO
530,Tecuala,22.3986,-105.4569,70.63,clear sky,93,0,2.35,MX
531,Vao,-22.6667,167.4833,73.15,scattered clouds,77,31,16.6,NC
532,Springbok,-29.6643,17.8865,56.28,clear sky,49,0,3.13,ZA
533,Berlevag,70.8578,29.0864,33.75,overcast clouds,80,100,2.3,NO
534,Tamandare,-8.7597,-35.1047,74.61,scattered clouds,84,49,3.94,BR
535,Labytnangi,66.6572,66.4183,4.01,overcast clouds,98,95,1.5,RU
536,Genhe,50.7833,121.5167,25.68,overcast clouds,56,99,2.8,CN
537,Binga,-17.6203,27.3414,80.29,broken clouds,57,75,5.97,ZW
538,Salamiyah,35.0113,37.0532,56.17,clear sky,74,1,3.15,SY
539,Zhuhai,22.2769,113.5678,81.86,few clouds,78,20,4.61,CN
540,Sao Joao Da Barra,-21.6403,-41.0511,69.26,moderate rain,91,100,6.04,BR
541,Jinchang,38.4953,102.1739,47.95,scattered clouds,28,34,17.74,CN
542,Batagay,67.6333,134.6333,-10.84,overcast clouds,97,96,3.56,RU
543,Roma,43.2128,-75.4557,49.82,clear sky,54,1,5.88,US
544,Cravo Norte,6.3017,-70.2041,76.3,overcast clouds,89,98,3.89,CO
545,Jacareacanga,-6.2222,-57.7528,72.73,few clouds,92,13,2.8,BR
546,Meulaboh,4.1363,96.1285,84.0,broken clouds,71,68,5.93,ID
547,Sawakin,19.1059,37.3321,81.61,broken clouds,75,54,5.84,SD
548,Bandarbeyla,9.4942,50.8122,81.14,light rain,72,20,15.35,SO
549,Obihiro,42.9172,143.2044,60.21,scattered clouds,55,39,16.22,JP
550,Juba,4.8517,31.5825,75.2,light rain,75,90,1.28,SS
551,Gardendale,33.6601,-86.8128,60.71,overcast clouds,67,100,9.15,US
552,Kharp,66.8014,65.8081,4.15,overcast clouds,98,99,1.83,RU
553,Olonets,60.9847,32.9698,45.39,light rain,97,100,11.16,RU
554,Urumqi,43.801,87.6005,36.55,few clouds,60,20,0.0,CN
555,Maridi,4.9158,29.4742,67.89,moderate rain,95,100,2.3,SS
556,Qasigiannguit,68.8193,-51.1922,-5.26,overcast clouds,77,100,7.14,GL
557,Portobelo,9.55,-79.65,78.04,overcast clouds,86,100,5.48,PA
558,Buba,11.5833,-15.0,72.39,clear sky,91,2,0.18,GW
559,Eureka,40.8021,-124.1637,42.75,clear sky,97,4,4.76,US
560,Vestmannaeyjar,63.4427,-20.2734,44.08,overcast clouds,80,100,13.2,IS
561,Kaduy,59.2,37.15,43.74,light rain,97,100,7.56,RU
562,Te Anau,-45.4167,167.7167,66.2,clear sky,37,0,2.48,NZ
563,Nuqui,5.7125,-77.2708,75.29,light rain,90,100,3.44,CO
564,Lagoa,39.05,-27.9833,67.57,light rain,87,66,26.06,PT
565,Ekimchan,53.0667,132.9667,18.77,overcast clouds,75,96,6.6,RU
566,Sioux Lookout,50.1001,-91.917,32.07,overcast clouds,93,100,6.91,CA
567,Cozumel,20.5083,-86.9458,79.07,clear sky,80,2,5.01,MX
568,Knysna,-34.0363,23.0471,60.91,scattered clouds,79,46,7.31,ZA
569,Brewster,41.3973,-73.6171,45.19,clear sky,90,0,3.8,US
570,Sorong,-0.8833,131.25,85.44,broken clouds,65,68,4.9,ID
571,Manbij,36.5281,37.9549,57.29,overcast clouds,68,91,5.55,SY
572,Aguimes,27.9054,-15.4461,66.83,scattered clouds,73,40,12.66,ES
573,Mnogovershinnyy,53.9353,139.9242,18.82,light snow,82,96,13.42,RU
574,Sakakah,29.9697,40.2064,56.77,clear sky,44,0,5.91,SA
575,Puerto Asis,0.5133,-76.5007,71.28,overcast clouds,98,97,2.39,CO
576,Kieta,-6.2167,155.6333,84.33,light rain,75,95,4.92,PG
577,Quelimane,-17.8786,36.8883,76.95,broken clouds,94,75,3.44,MZ
578,Laramie,41.3114,-105.5911,33.53,broken clouds,61,62,18.45,US
579,Sheffield,53.383,-1.4659,56.14,overcast clouds,88,99,5.99,GB
580,Kailua,21.4022,-157.7394,78.03,clear sky,73,1,3.0,US
581,Rio Grande,-32.035,-52.0986,60.98,clear sky,87,2,9.86,BR
582,Miranda,3.2499,-76.2281,64.53,overcast clouds,97,100,1.83,CO
583,Namwala,-15.7504,26.4384,68.34,overcast clouds,85,98,4.43,ZM
584,Moindou,-21.6924,165.677,74.32,overcast clouds,74,93,11.86,NC
585,Alyangula,-13.8483,136.4192,86.81,clear sky,63,8,13.15,AU
586,Ust-Shonosha,61.1531,41.343,36.57,light rain,100,100,2.01,RU
587,Kununurra,-15.7667,128.7333,102.18,few clouds,29,21,6.91,AU
588,Labuhan,-6.8844,112.2051,81.54,overcast clouds,73,100,0.63,ID
589,Shitkino,56.3703,98.3543,29.3,overcast clouds,77,100,11.41,RU
590,Caidian,30.5833,114.0333,80.73,clear sky,33,0,5.57,CN
591,Namatanai,-3.6667,152.4333,85.64,light rain,67,70,8.59,PG
592,Vila Velha,-20.3297,-40.2925,71.55,clear sky,91,0,3.44,BR
593,Never,46.9896,3.159,46.8,clear sky,98,4,1.9,FR
594,Tricase,39.9304,18.3553,60.01,few clouds,76,12,4.59,IT
595,Stromness,58.965,-3.296,53.56,overcast clouds,88,100,17.0,GB
596,Ko Samui,9.5357,99.9357,82.42,broken clouds,71,69,9.31,TH
597,Grand Gaube,-20.0064,57.6608,79.38,clear sky,56,5,8.01,MU
598,Sukabumi,-6.9181,106.9267,79.47,light rain,75,97,5.75,ID
599,Miri,4.4148,114.0089,82.69,overcast clouds,81,99,4.81,MY
600,Alac,15.9877,120.8065,89.2,scattered clouds,59,33,4.61,PH
601,Colwyn Bay,53.2948,-3.7267,57.06,overcast clouds,3,93,15.01,GB
602,North Platte,41.1239,-100.7654,63.86,scattered clouds,74,39,27.85,US
603,Sistranda,63.7256,8.834,42.76,overcast clouds,80,96,10.92,NO
604,Gazojak,41.1875,61.4036,43.34,clear sky,54,0,11.07,TM
605,Quesnel,52.9999,-122.5029,-3.89,few clouds,100,22,2.19,CA
606,Tigil,57.8,158.6667,23.38,overcast clouds,94,100,5.59,RU
607,Wanaka,-44.7,169.15,66.34,clear sky,52,1,3.56,NZ
608,Sinnamary,5.3833,-52.95,77.18,overcast clouds,89,88,7.31,GF
609,Victor Harbor,-35.5667,138.6167,71.01,scattered clouds,68,29,1.01,AU
610,Afua,-0.1567,-50.3867,72.97,broken clouds,93,56,3.62,BR
611,Mala,-12.6581,-76.6308,63.73,few clouds,87,18,3.53,PE
612,Aksha,50.2814,113.2867,30.24,light snow,91,100,3.2,RU
613,Zykovo,55.9519,93.1461,30.99,overcast clouds,70,98,10.94,RU
614,Nuevitas,21.5453,-77.2644,72.23,few clouds,89,12,7.23,CU
615,Piopio,-38.4667,175.0167,66.09,overcast clouds,44,86,8.12,NZ
616,Pendleton,45.6721,-118.7886,38.64,clear sky,72,0,5.99,US
617,Mineiros,-17.5694,-52.5511,68.77,clear sky,44,0,3.96,BR
618,Caraballeda,10.6112,-66.8522,78.4,overcast clouds,86,99,3.44,VE
619,Arkhangelsk,64.5401,40.5433,32.11,overcast clouds,100,100,4.47,RU
620,Melilla,35.2937,-2.9383,62.98,clear sky,72,0,3.44,ES
621,Recsk,47.9333,20.1167,47.41,overcast clouds,90,97,2.48,HU
622,Yima,34.7381,111.8839,61.63,overcast clouds,67,97,10.92,CN
623,Forestville,38.8451,-76.875,48.97,clear sky,85,0,0.0,US
624,Annavasal,10.4667,78.7,83.79,overcast clouds,64,98,13.31,IN
625,Victoria Point,-27.5833,153.3,79.34,few clouds,49,16,5.99,AU
626,Turukhansk,65.8167,87.9833,-14.13,overcast clouds,99,100,2.51,RU
627,Altenholz,54.4,10.1333,49.89,scattered clouds,96,40,8.05,DE
628,Kurilsk,45.2333,147.8833,41.79,broken clouds,55,69,30.78,RU
629,Derzhavinsk,51.1,66.3167,31.98,overcast clouds,87,100,17.11,KZ
630,Alexandria,31.2156,29.9553,67.08,clear sky,62,5,4.41,EG
631,Nkhata Bay,-11.6066,34.2907,80.51,overcast clouds,58,95,5.99,MW
632,Valdivia,-39.8142,-73.2459,52.48,overcast clouds,100,99,1.79,CL
633,Santiago De Cao,-7.9589,-79.2392,62.47,broken clouds,87,63,9.71,PE
634,Santa Isabel Do Rio Negro,-0.4139,-65.0192,72.55,overcast clouds,99,97,2.84,BR
635,Inverell,-29.7833,151.1167,73.17,scattered clouds,30,42,3.0,AU
636,Amelia,42.5523,12.4182,57.31,overcast clouds,91,100,2.44,IT
637,Cabadiangan,9.7531,122.4739,87.57,overcast clouds,67,100,9.44,PH
638,Olinda,-8.0089,-34.8553,76.46,few clouds,80,18,7.43,BR
639,Hirado,33.3597,129.5531,71.38,broken clouds,59,79,6.49,JP
640,Tautira,-17.7333,-149.15,77.22,light rain,85,89,13.0,PF
641,Ghugus,19.9333,79.1333,79.2,clear sky,50,6,6.73,IN
642,Amahai,-3.3333,128.9167,86.07,broken clouds,66,65,7.31,ID
643,Iwanai,42.9744,140.5089,47.43,broken clouds,51,66,10.54,JP
644,Fare,-16.7,-151.0167,79.2,light rain,78,100,14.47,PF
645,Lakes Entrance,-37.8811,147.981,79.16,broken clouds,60,68,9.73,AU
646,Lensk,60.7253,114.9278,21.61,overcast clouds,88,100,13.71,RU
647,Saint-Augustin,51.226,-58.6502,29.71,overcast clouds,34,85,8.75,CA
648,Ca Mau,9.1769,105.15,87.06,overcast clouds,66,97,5.7,VN
649,Port Elizabeth,-33.918,25.5701,58.1,overcast clouds,65,88,11.03,ZA
650,Zacualpan,21.25,-105.1667,76.1,broken clouds,85,75,4.83,MX
651,Lima,-12.0432,-77.0282,60.91,clear sky,82,9,4.72,PE
652,Maceio,-9.6658,-35.7353,71.04,broken clouds,100,75,3.44,BR
653,Nisia Floresta,-6.0911,-35.2086,74.21,scattered clouds,88,30,6.11,BR
654,Lorengau,-2.0226,147.2712,82.83,overcast clouds,76,98,5.3,PG
655,Izhma,65.0083,53.9113,30.94,overcast clouds,97,100,4.85,RU
656,Kamenka,51.3223,42.7678,39.15,overcast clouds,83,100,7.47,RU
657,Kingston,17.997,-76.7936,77.95,few clouds,73,20,3.44,JM
658,Bektemir,41.2097,69.3342,42.85,few clouds,70,20,4.61,UZ
659,Ishigaki,24.3448,124.1572,73.94,overcast clouds,89,98,6.96,JP
660,Abu Dhabi,24.4667,54.3667,81.97,clear sky,50,0,4.61,AE
661,Ippy,6.2679,21.2247,72.37,overcast clouds,80,100,3.33,CF
662,Opunake,-39.4556,173.8583,68.85,clear sky,52,4,28.01,NZ
663,Inuvik,68.3499,-133.7218,18.73,overcast clouds,81,100,13.71,CA
664,Astana,51.1801,71.446,30.15,overcast clouds,93,100,17.9,KZ
665,Santa Maria,-29.6842,-53.8069,55.42,few clouds,94,13,6.67,BR
666,Sciacca,37.5082,13.0881,62.02,overcast clouds,87,94,6.42,IT
667,Disna,55.568,28.1971,44.89,overcast clouds,87,100,8.81,BY
668,Buin,-33.7333,-70.75,58.73,few clouds,88,13,1.9,CL
669,Samarai,-10.6167,150.6667,83.26,few clouds,66,11,13.24,PG
670,Okha,53.5739,142.9478,26.04,overcast clouds,63,100,23.8,RU
671,Lota,-37.0833,-73.1667,50.36,scattered clouds,91,27,8.95,CL
672,Natchitoches,31.7668,-93.1335,65.25,clear sky,82,0,3.44,US
673,Dire Dawa,9.5931,41.8661,73.2,scattered clouds,57,44,4.63,ET
674,Buckeye,33.3703,-112.5838,59.18,overcast clouds,79,100,5.75,US
675,Asyut,27.181,31.1837,62.11,clear sky,64,0,5.75,EG
676,Port-Cartier,50.0334,-66.8654,33.75,overcast clouds,72,100,10.11,CA
677,Yeppoon,-23.1333,150.7333,78.58,broken clouds,61,67,16.8,AU
